tahun_pemilu,kecamatan,kelurahan,no_tps,id_record,jenis_kelamin,dpt,pengguna_hak_pilih,partisipasi_politik,dpt_total_tps,penduduk_total_kelurahan,rasio_dpt_terhadap_penduduk_kelurahan,persen_usia_17_24_kec,persen_usia_25_44_kec,persen_usia_45_plus_kec
2024,BANJARMASIN BARAT,KUIN CERUCUK,005,2024-BANJARMASIN BARAT-KUIN CERUCUK-005-JML,JML,278,224,80.58,278,"17,539",1.59,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,006,2024-BANJARMASIN BARAT-KUIN CERUCUK-006-JML,JML,232,180,77.59,232,"17,539",1.32,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,007,2024-BANJARMASIN BARAT-KUIN CERUCUK-007-JML,JML,245,213,86.94,245,"17,539",1.40,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,008,2024-BANJARMASIN BARAT-KUIN CERUCUK-008-JML,JML,195,195,100.00,195,"17,539",1.11,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,009,2024-BANJARMASIN BARAT-KUIN CERUCUK-009-JML,JML,281,232,82.56,281,"17,539",1.60,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,010,2024-BANJARMASIN BARAT-KUIN CERUCUK-010-JML,JML,179,129,72.07,179,"17,539",1.02,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,011,2024-BANJARMASIN BARAT-KUIN CERUCUK-011-JML,JML,232,185,79.74,232,"17,539",1.32,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,012,2024-BANJARMASIN BARAT-KUIN CERUCUK-012-JML,JML,197,194,98.48,197,"17,539",1.12,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,013,2024-BANJARMASIN BARAT-KUIN CERUCUK-013-JML,JML,212,200,94.34,212,"17,539",1.21,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,014,2024-BANJARMASIN BARAT-KUIN CERUCUK-014-JML,JML,292,240,82.19,292,"17,539",1.66,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,015,2024-BANJARMASIN BARAT-KUIN CERUCUK-015-JML,JML,289,217,75.09,289,"17,539",1.65,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,016,2024-BANJARMASIN BARAT-KUIN CERUCUK-016-JML,JML,189,161,85.19,189,"17,539",1.08,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,017,2024-BANJARMASIN BARAT-KUIN CERUCUK-017-JML,JML,263,191,72.62,263,"17,539",1.50,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,018,2024-BANJARMASIN BARAT-KUIN CERUCUK-018-JML,JML,200,172,86.00,200,"17,539",1.14,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,019,2024-BANJARMASIN BARAT-KUIN CERUCUK-019-JML,JML,283,269,95.05,283,"17,539",1.61,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,020,2024-BANJARMASIN BARAT-KUIN CERUCUK-020-JML,JML,216,211,97.69,216,"17,539",1.23,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,021,2024-BANJARMASIN BARAT-KUIN CERUCUK-021-JML,JML,194,182,93.81,194,"17,539",1.11,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,022,2024-BANJARMASIN BARAT-KUIN CERUCUK-022-JML,JML,285,224,78.60,285,"17,539",1.62,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,023,2024-BANJARMASIN BARAT-KUIN CERUCUK-023-JML,JML,253,197,77.87,253,"17,539",1.44,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,024,2024-BANJARMASIN BARAT-KUIN CERUCUK-024-JML,JML,261,233,89.27,261,"17,539",1.49,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,025,2024-BANJARMASIN BARAT-KUIN CERUCUK-025-JML,JML,276,220,79.71,276,"17,539",1.57,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,026,2024-BANJARMASIN BARAT-KUIN CERUCUK-026-JML,JML,285,229,80.35,285,"17,539",1.62,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,027,2024-BANJARMASIN BARAT-KUIN CERUCUK-027-JML,JML,224,211,94.20,224,"17,539",1.28,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,028,2024-BANJARMASIN BARAT-KUIN CERUCUK-028-JML,JML,231,170,73.59,231,"17,539",1.32,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,029,2024-BANJARMASIN BARAT-KUIN CERUCUK-029-JML,JML,280,226,80.71,280,"17,539",1.60,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,030,2024-BANJARMASIN BARAT-KUIN CERUCUK-030-JML,JML,286,231,80.77,286,"17,539",1.63,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,031,2024-BANJARMASIN BARAT-KUIN CERUCUK-031-JML,JML,191,147,76.96,191,"17,539",1.09,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,032,2024-BANJARMASIN BARAT-KUIN CERUCUK-032-JML,JML,195,199,102.05,195,"17,539",1.11,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,033,2024-BANJARMASIN BARAT-KUIN CERUCUK-033-JML,JML,274,239,87.23,274,"17,539",1.56,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,034,2024-BANJARMASIN BARAT-KUIN CERUCUK-034-JML,JML,185,152,82.16,185,"17,539",1.05,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,035,2024-BANJARMASIN BARAT-KUIN CERUCUK-035-JML,JML,291,240,82.47,291,"17,539",1.66,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,036,2024-BANJARMASIN BARAT-KUIN CERUCUK-036-JML,JML,300,251,83.67,300,"17,539",1.71,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,037,2024-BANJARMASIN BARAT-KUIN CERUCUK-037-JML,JML,276,227,82.25,276,"17,539",1.57,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,038,2024-BANJARMASIN BARAT-KUIN CERUCUK-038-JML,JML,265,210,79.25,265,"17,539",1.51,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,039,2024-BANJARMASIN BARAT-KUIN CERUCUK-039-JML,JML,271,212,78.23,271,"17,539",1.55,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,040,2024-BANJARMASIN BARAT-KUIN CERUCUK-040-JML,JML,267,211,79.03,267,"17,539",1.52,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,041,2024-BANJARMASIN BARAT-KUIN CERUCUK-041-JML,JML,196,105,53.57,196,"17,539",1.12,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,042,2024-BANJARMASIN BARAT-KUIN CERUCUK-042-JML,JML,248,222,89.52,248,"17,539",1.41,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,043,2024-BANJARMASIN BARAT-KUIN CERUCUK-043-JML,JML,192,163,84.90,192,"17,539",1.09,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,044,2024-BANJARMASIN BARAT-KUIN CERUCUK-044-JML,JML,212,156,73.58,212,"17,539",1.21,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,045,2024-BANJARMASIN BARAT-KUIN CERUCUK-045-JML,JML,240,189,78.75,240,"17,539",1.37,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,046,2024-BANJARMASIN BARAT-KUIN CERUCUK-046-JML,JML,230,177,76.96,230,"17,539",1.31,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,047,2024-BANJARMASIN BARAT-KUIN CERUCUK-047-JML,JML,212,150,70.75,212,"17,539",1.21,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,048,2024-BANJARMASIN BARAT-KUIN CERUCUK-048-JML,JML,184,141,76.63,184,"17,539",1.05,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,049,2024-BANJARMASIN BARAT-KUIN CERUCUK-049-JML,JML,200,158,79.00,200,"17,539",1.14,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,050,2024-BANJARMASIN BARAT-KUIN CERUCUK-050-JML,JML,163,163,100.00,163,"17,539",0.93,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,051,2024-BANJARMASIN BARAT-KUIN CERUCUK-051-JML,JML,213,166,77.93,213,"17,539",1.21,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,052,2024-BANJARMASIN BARAT-KUIN CERUCUK-052-JML,JML,179,112,62.57,179,"17,539",1.02,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,053,2024-BANJARMASIN BARAT-KUIN CERUCUK-053-JML,JML,197,167,84.77,197,"17,539",1.12,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN CERUCUK,054,2024-BANJARMASIN BARAT-KUIN CERUCUK-054-JML,JML,224,206,91.96,224,"17,539",1.28,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN SELATAN,001,2024-BANJARMASIN BARAT-KUIN SELATAN-001-JML,JML,284,213,75.00,284,"11,581",2.45,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN SELATAN,002,2024-BANJARMASIN BARAT-KUIN SELATAN-002-JML,JML,290,195,67.24,290,"11,581",2.50,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN SELATAN,003,2024-BANJARMASIN BARAT-KUIN SELATAN-003-JML,JML,287,214,74.56,287,"11,581",2.48,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN SELATAN,004,2024-BANJARMASIN BARAT-KUIN SELATAN-004-JML,JML,239,198,82.85,239,"11,581",2.06,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN SELATAN,005,2024-BANJARMASIN BARAT-KUIN SELATAN-005-JML,JML,287,238,82.93,287,"11,581",2.48,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN SELATAN,006,2024-BANJARMASIN BARAT-KUIN SELATAN-006-JML,JML,287,220,76.66,287,"11,581",2.48,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN SELATAN,007,2024-BANJARMASIN BARAT-KUIN SELATAN-007-JML,JML,282,215,76.24,282,"11,581",2.44,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN SELATAN,008,2024-BANJARMASIN BARAT-KUIN SELATAN-008-JML,JML,281,200,71.17,281,"11,581",2.43,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN SELATAN,009,2024-BANJARMASIN BARAT-KUIN SELATAN-009-JML,JML,275,189,68.73,275,"11,581",2.37,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN SELATAN,010,2024-BANJARMASIN BARAT-KUIN SELATAN-010-JML,JML,266,211,79.32,266,"11,581",2.30,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN SELATAN,011,2024-BANJARMASIN BARAT-KUIN SELATAN-011-JML,JML,280,203,72.50,280,"11,581",2.42,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN SELATAN,012,2024-BANJARMASIN BARAT-KUIN SELATAN-012-JML,JML,279,220,78.85,279,"11,581",2.41,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN SELATAN,013,2024-BANJARMASIN BARAT-KUIN SELATAN-013-JML,JML,279,222,79.57,279,"11,581",2.41,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN SELATAN,014,2024-BANJARMASIN BARAT-KUIN SELATAN-014-JML,JML,288,229,79.51,288,"11,581",2.49,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN SELATAN,015,2024-BANJARMASIN BARAT-KUIN SELATAN-015-JML,JML,224,183,81.70,224,"11,581",1.93,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN SELATAN,031,2024-BANJARMASIN BARAT-KUIN SELATAN-031-JML,JML,287,227,79.09,287,"11,581",2.48,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN SELATAN,032,2024-BANJARMASIN BARAT-KUIN SELATAN-032-JML,JML,278,203,73.02,278,"11,581",2.40,13.61,29.77,32.22
2024,BANJARMASIN BARAT,KUIN SELATAN,033,2024-BANJARMASIN BARAT-KUIN SELATAN-033-JML,JML,288,233,80.90,288,"11,581",2.49,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,001,2024-BANJARMASIN BARAT-PELAMBUAN-001-JML,JML,239,175,73.22,239,"25,504",0.94,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,002,2024-BANJARMASIN BARAT-PELAMBUAN-002-JML,JML,186,137,73.66,186,"25,504",0.73,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,003,2024-BANJARMASIN BARAT-PELAMBUAN-003-JML,JML,268,192,71.64,268,"25,504",1.05,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,004,2024-BANJARMASIN BARAT-PELAMBUAN-004-JML,JML,275,261,94.91,275,"25,504",1.08,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,005,2024-BANJARMASIN BARAT-PELAMBUAN-005-JML,JML,200,178,89.00,200,"25,504",0.78,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,006,2024-BANJARMASIN BARAT-PELAMBUAN-006-JML,JML,198,182,91.92,198,"25,504",0.78,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,007,2024-BANJARMASIN BARAT-PELAMBUAN-007-JML,JML,294,268,91.16,294,"25,504",1.15,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,008,2024-BANJARMASIN BARAT-PELAMBUAN-008-JML,JML,298,260,87.25,298,"25,504",1.17,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,009,2024-BANJARMASIN BARAT-PELAMBUAN-009-JML,JML,281,233,82.92,281,"25,504",1.10,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,010,2024-BANJARMASIN BARAT-PELAMBUAN-010-JML,JML,273,235,86.08,273,"25,504",1.07,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,011,2024-BANJARMASIN BARAT-PELAMBUAN-011-JML,JML,196,153,78.06,196,"25,504",0.77,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,012,2024-BANJARMASIN BARAT-PELAMBUAN-012-JML,JML,200,141,70.50,200,"25,504",0.78,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,013,2024-BANJARMASIN BARAT-PELAMBUAN-013-JML,JML,191,158,82.72,191,"25,504",0.75,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,014,2024-BANJARMASIN BARAT-PELAMBUAN-014-JML,JML,203,153,75.37,203,"25,504",0.80,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,015,2024-BANJARMASIN BARAT-PELAMBUAN-015-JML,JML,252,205,81.35,252,"25,504",0.99,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,016,2024-BANJARMASIN BARAT-PELAMBUAN-016-JML,JML,263,247,93.92,263,"25,504",1.03,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,017,2024-BANJARMASIN BARAT-PELAMBUAN-017-JML,JML,246,217,88.21,246,"25,504",0.96,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,018,2024-BANJARMASIN BARAT-PELAMBUAN-018-JML,JML,206,180,87.38,206,"25,504",0.81,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,019,2024-BANJARMASIN BARAT-PELAMBUAN-019-JML,JML,203,178,87.68,203,"25,504",0.80,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,020,2024-BANJARMASIN BARAT-PELAMBUAN-020-JML,JML,189,162,85.71,189,"25,504",0.74,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,021,2024-BANJARMASIN BARAT-PELAMBUAN-021-JML,JML,199,175,87.94,199,"25,504",0.78,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,022,2024-BANJARMASIN BARAT-PELAMBUAN-022-JML,JML,237,197,83.12,237,"25,504",0.93,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,023,2024-BANJARMASIN BARAT-PELAMBUAN-023-JML,JML,216,209,96.76,216,"25,504",0.85,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,024,2024-BANJARMASIN BARAT-PELAMBUAN-024-JML,JML,290,237,81.72,290,"25,504",1.14,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,025,2024-BANJARMASIN BARAT-PELAMBUAN-025-JML,JML,295,258,87.46,295,"25,504",1.16,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,026,2024-BANJARMASIN BARAT-PELAMBUAN-026-JML,JML,281,213,75.80,281,"25,504",1.10,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,027,2024-BANJARMASIN BARAT-PELAMBUAN-027-JML,JML,300,260,86.67,300,"25,504",1.18,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,028,2024-BANJARMASIN BARAT-PELAMBUAN-028-JML,JML,166,140,84.34,166,"25,504",0.65,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,029,2024-BANJARMASIN BARAT-PELAMBUAN-029-JML,JML,232,182,78.45,232,"25,504",0.91,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,031,2024-BANJARMASIN BARAT-PELAMBUAN-031-JML,JML,259,191,73.75,259,"25,504",1.02,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,032,2024-BANJARMASIN BARAT-PELAMBUAN-032-JML,JML,142,118,83.10,142,"25,504",0.56,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,033,2024-BANJARMASIN BARAT-PELAMBUAN-033-JML,JML,256,186,72.66,256,"25,504",1.00,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,034,2024-BANJARMASIN BARAT-PELAMBUAN-034-JML,JML,253,242,95.65,253,"25,504",0.99,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,035,2024-BANJARMASIN BARAT-PELAMBUAN-035-JML,JML,201,182,90.55,201,"25,504",0.79,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,036,2024-BANJARMASIN BARAT-PELAMBUAN-036-JML,JML,280,234,83.57,280,"25,504",1.10,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,037,2024-BANJARMASIN BARAT-PELAMBUAN-037-JML,JML,211,201,95.26,211,"25,504",0.83,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,038,2024-BANJARMASIN BARAT-PELAMBUAN-038-JML,JML,289,268,92.73,289,"25,504",1.13,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,039,2024-BANJARMASIN BARAT-PELAMBUAN-039-JML,JML,225,159,70.67,225,"25,504",0.88,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,040,2024-BANJARMASIN BARAT-PELAMBUAN-040-JML,JML,247,213,86.23,247,"25,504",0.97,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,041,2024-BANJARMASIN BARAT-PELAMBUAN-041-JML,JML,232,175,75.43,232,"25,504",0.91,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,042,2024-BANJARMASIN BARAT-PELAMBUAN-042-JML,JML,255,213,83.53,255,"25,504",1.00,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,043,2024-BANJARMASIN BARAT-PELAMBUAN-043-JML,JML,117,99,84.62,117,"25,504",0.46,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,044,2024-BANJARMASIN BARAT-PELAMBUAN-044-JML,JML,174,140,80.46,174,"25,504",0.68,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,045,2024-BANJARMASIN BARAT-PELAMBUAN-045-JML,JML,178,138,77.53,178,"25,504",0.70,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,046,2024-BANJARMASIN BARAT-PELAMBUAN-046-JML,JML,292,231,79.11,292,"25,504",1.14,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,047,2024-BANJARMASIN BARAT-PELAMBUAN-047-JML,JML,286,207,72.38,286,"25,504",1.12,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,048,2024-BANJARMASIN BARAT-PELAMBUAN-048-JML,JML,238,223,93.70,238,"25,504",0.93,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,049,2024-BANJARMASIN BARAT-PELAMBUAN-049-JML,JML,219,219,100.00,219,"25,504",0.86,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,050,2024-BANJARMASIN BARAT-PELAMBUAN-050-JML,JML,251,218,86.85,251,"25,504",0.98,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,051,2024-BANJARMASIN BARAT-PELAMBUAN-051-JML,JML,188,153,81.38,188,"25,504",0.74,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,052,2024-BANJARMASIN BARAT-PELAMBUAN-052-JML,JML,264,172,65.15,264,"25,504",1.04,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,053,2024-BANJARMASIN BARAT-PELAMBUAN-053-JML,JML,242,186,76.86,242,"25,504",0.95,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,054,2024-BANJARMASIN BARAT-PELAMBUAN-054-JML,JML,252,183,72.62,252,"25,504",0.99,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,055,2024-BANJARMASIN BARAT-PELAMBUAN-055-JML,JML,235,172,73.19,235,"25,504",0.92,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,056,2024-BANJARMASIN BARAT-PELAMBUAN-056-JML,JML,285,208,72.98,285,"25,504",1.12,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,057,2024-BANJARMASIN BARAT-PELAMBUAN-057-JML,JML,298,225,75.50,298,"25,504",1.17,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,058,2024-BANJARMASIN BARAT-PELAMBUAN-058-JML,JML,277,189,68.23,277,"25,504",1.09,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,059,2024-BANJARMASIN BARAT-PELAMBUAN-059-JML,JML,234,194,82.91,234,"25,504",0.92,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,060,2024-BANJARMASIN BARAT-PELAMBUAN-060-JML,JML,287,235,81.88,287,"25,504",1.13,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,076,2024-BANJARMASIN BARAT-PELAMBUAN-076-JML,JML,207,147,71.01,207,"25,504",0.81,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,077,2024-BANJARMASIN BARAT-PELAMBUAN-077-JML,JML,239,225,94.14,239,"25,504",0.94,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,078,2024-BANJARMASIN BARAT-PELAMBUAN-078-JML,JML,255,191,74.90,255,"25,504",1.00,13.61,29.77,32.22
2024,BANJARMASIN BARAT,PELAMBUAN,079,2024-BANJARMASIN BARAT-PELAMBUAN-079-JML,JML,221,221,100.00,221,"25,504",0.87,13.61,29.77,32.22
2024,BANJARMASIN BARAT,TELAGA BIRU,001,2024-BANJARMASIN BARAT-TELAGA BIRU-001-JML,JML,268,179,66.79,268,"15,696",1.71,13.61,29.77,32.22
2024,BANJARMASIN BARAT,TELAGA BIRU,002,2024-BANJARMASIN BARAT-TELAGA BIRU-002-JML,JML,184,148,80.43,184,"15,696",1.17,13.61,29.77,32.22
2024,BANJARMASIN BARAT,TELAGA BIRU,003,2024-BANJARMASIN BARAT-TELAGA BIRU-003-JML,JML,167,126,75.45,167,"15,696",1.06,13.61,29.77,32.22
2024,BANJARMASIN BARAT,TELAGA BIRU,004,2024-BANJARMASIN BARAT-TELAGA BIRU-004-JML,JML,164,130,79.27,164,"15,696",1.04,13.61,29.77,32.22
2024,BANJARMASIN BARAT,TELAGA BIRU,005,2024-BANJARMASIN BARAT-TELAGA BIRU-005-JML,JML,283,214,75.62,283,"15,696",1.80,13.61,29.77,32.22
2024,BANJARMASIN BARAT,TELAGA BIRU,006,2024-BANJARMASIN BARAT-TELAGA BIRU-006-JML,JML,197,169,85.79,197,"15,696",1.26,13.61,29.77,32.22
2024,BANJARMASIN BARAT,TELAGA BIRU,007,2024-BANJARMASIN BARAT-TELAGA BIRU-007-JML,JML,263,203,77.19,263,"15,696",1.68,13.61,29.77,32.22
2024,BANJARMASIN BARAT,TELAGA BIRU,008,2024-BANJARMASIN BARAT-TELAGA BIRU-008-JML,JML,265,222,83.77,265,"15,696",1.69,13.61,29.77,32.22
2024,BANJARMASIN BARAT,TELAGA BIRU,009,2024-BANJARMASIN BARAT-TELAGA BIRU-009-JML,JML,232,185,79.74,232,"15,696",1.48,13.61,29.77,32.22
2024,BANJARMASIN BARAT,TELAGA BIRU,010,2024-BANJARMASIN BARAT-TELAGA BIRU-010-JML,JML,275,218,79.27,275,"15,696",1.75,13.61,29.77,32.22
2024,BANJARMASIN BARAT,TELAGA BIRU,011,2024-BANJARMASIN BARAT-TELAGA BIRU-011-JML,JML,274,214,78.10,274,"15,696",1.75,13.61,29.77,32.22
2024,BANJARMASIN BARAT,TELAGA BIRU,012,2024-BANJARMASIN BARAT-TELAGA BIRU-012-JML,JML,229,215,93.89,229,"15,696",1.46,13.61,29.77,32.22
2024,BANJARMASIN BARAT,TELAGA BIRU,013,2024-BANJARMASIN BARAT-TELAGA BIRU-013-JML,JML,238,211,88.66,238,"15,696",1.52,13.61,29.77,32.22
2024,BANJARMASIN BARAT,TELAGA BIRU,014,2024-BANJARMASIN BARAT-TELAGA BIRU-014-JML,JML,200,149,74.50,200,"15,696",1.27,13.61,29.77,32.22
2024,BANJARMASIN BARAT,TELAGA BIRU,015,2024-BANJARMASIN BARAT-TELAGA BIRU-015-JML,JML,299,205,68.56,299,"15,696",1.90,13.61,29.77,32.22
2024,BANJARMASIN BARAT,TELAGA BIRU,016,2024-BANJARMASIN BARAT-TELAGA BIRU-016-JML,JML,295,247,83.73,295,"15,696",1.88,13.61,29.77,32.22
2024,BANJARMASIN BARAT,TELAGA BIRU,017,2024-BANJARMASIN BARAT-TELAGA BIRU-017-JML,JML,266,184,69.17,266,"15,696",1.69,13.61,29.77,32.22
2024,BANJARMASIN BARAT,TELAGA BIRU,018,2024-BANJARMASIN BARAT-TELAGA BIRU-018-JML,JML,235,204,86.81,235,"15,696",1.50,13.61,29.77,32.22
